"Date","ZCTA5CE10","State","Metro","County","City","SizeRank","Zri","MoM","QoQ","YoY","ZriRecordCnt"
2015-04-30,"60154","IL","Chicago","Cook","Westchester",6226,1625,0.0093167701863354,0.00370599135268684,0.0124610591900312,6898
2015-04-30,"12801","NY","Glens Falls","Warren","Glens Falls",6227,1551,-0.0239144115796098,-0.0690276110444178,-0.0656626506024096,3421
2015-04-30,"48201","MI","Detroit","Wayne","Detroit",6228,898,-0.00992282249173098,0.00111482720178372,0.142493638676845,1407
2015-04-30,"40361","KY","Lexington","Bourbon","Paris",6229,1064,0.0191570881226054,0.0220941402497598,0.107180020811655,3748
2015-04-30,"65738","MO","Springfield","Greene","Republic",6230,813,0.00246609124537608,-0.00367647058823529,0.013715710723192,5348
2015-04-30,"38804","MS","Tupelo","Lee","Tupelo",6231,1112,0.0173833485818847,0.0296296296296296,0.0560303893637227,4034
2015-04-30,"83204","ID","Pocatello","Bannock","Pocatello",6232,873,0.00576036866359447,-0.00228571428571429,-0.0179977502812148,3737
2015-04-30,"06226","CT","Willimantic","Windham","Willimantic",6233,1347,0.0074794315632012,0.0482490272373541,0.0196820590461771,2280
2015-04-30,"53094","WI","Watertown","Jefferson","Watertown",6234,1158,0.00173010380622837,0.00173010380622837,0.0623853211009174,5240
2015-04-30,"30277","GA","Atlanta","Coweta","Sharpsburg",6235,1454,-0.00137362637362637,0.00553250345781466,0.0460431654676259,7503
2015-04-30,"18914","PA","Philadelphia","Bucks","New Britain Township",6236,1992,-0.00598802395209581,-0.00796812749003984,0.0194472876151484,6663
2015-04-30,"71108","LA","Shreveport","Caddo","Shreveport",6237,710,-0.0620871862615588,-0.0366350067842605,-0.0862290862290862,7191
2015-04-30,"34237","FL","Sarasota","Sarasota","Sarasota",6238,1452,-0.00887372013651877,-0.00274725274725275,0.0239774330042313,4867
2015-04-30,"60106","IL","Chicago","Du Page","Bensenville",6239,1647,0.00243457090687766,0.0166666666666667,0.0179233621755253,4849
2015-04-30,"60153","IL","Chicago","Cook","Maywood",6240,1355,0.00296076980014804,-0.0109489051094891,0.00519287833827893,5381
2015-04-30,"16701","PA","Bradford","McKean","Bradford Township",6241,981,-0.00909090909090909,-0.01998001998002,-0.0719016083254494,3632
2015-04-30,"74021","OK","Tulsa","Tulsa","Collinsville",6242,1226,-0.00244100895036615,0.00905349794238683,0.0670147954743255,5485
2015-04-30,"70706","LA","Baton Rouge","Livingston","Denham Springs",6243,1304,0.00153609831029186,-0.0173323285606631,-0.0195488721804511,673
2015-04-30,"07205","NJ","New York","Union","Hillside",6244,1753,-0.0118376550169109,-0.00567214974475326,0.0138808559861191,5622
2015-04-30,"60403","IL","Chicago","Will","Crest Hill",6245,1491,-0.00267558528428094,0.00811359026369168,-0.0235756385068762,6035
2015-04-30,"02492","MA","Boston","Norfolk","Needham",6246,3587,-0.02341410291315,0.0581120943952802,0.150416933932008,6289
2015-04-30,"37015","TN","Nashville","Cheatham","Ashland City",6247,1097,0.00919963201471941,0.028116213683224,0.068159688412853,5987
2015-04-30,"25414","WV","Washington","Jefferson","Charles Town",6248,1519,0.00729442970822281,0.0526680526680527,0.0577994428969359,5473
2015-04-30,"02878","RI","Providence","Newport","Town of Tiverton",6249,1802,0.0186546071226682,0.0822822822822823,0.0656416321703134,5725
2015-04-30,"77545","TX","Houston","Fort Bend","Fresno",6250,1523,0.00660938532716457,0.0166889185580774,0.0561719833564494,5803
2015-04-30,"07508","NJ","New York","Passaic","North Haledon",6251,1665,-0.0211640211640212,-0.0420023014959724,-0.0724233983286908,5762
2015-04-30,"11232","NY","New York","Kings","New York",6252,2265,-0.00308098591549296,0.0193519351935194,-0.0147890387124837,555
2015-04-30,"06850","CT","Stamford","Fairfield","Norwalk",6253,2474,0.00161943319838057,0.00773930753564155,0.0545609548167093,5437
2015-04-30,"07928","NJ","New York","Morris","Chatham Township",6254,3272,0.00491400491400491,0.049054184033344,-0.0906058921623124,5762
2015-04-30,"33777","FL","Tampa","Pinellas","Seminole",6255,1267,-0.000788643533123028,0.00475812846946868,0.0505804311774461,7373
2015-04-30,"08077","NJ","Philadelphia","Burlington","Cinnaminson",6256,1928,0.0271710175812467,0.0855855855855856,0.0399137001078749,6482
2015-04-30,"97215","OR","Portland","Multnomah","Portland",6257,1974,0.040590405904059,0.0751633986928105,0.192749244712991,5761
2015-04-30,"53149","WI","Milwaukee","Waukesha","Town of Mukwonago",6258,1819,0.0388349514563107,0.102424242424242,0.027683615819209,5963
2015-04-30,"44833","OH","Bucyrus","Crawford","Galion",6259,843,0.00357142857142857,0.0132211538461538,0.0107913669064748,4206
2015-04-30,"60465","IL","Chicago","Cook","Palos Hills",6260,1537,0,0.00260926288323549,-0.00838709677419355,6882
2015-04-30,"39565","MS","Pascagoula","Jackson","Vancleave",6261,1153,-0.00173160173160173,-0.0162116040955631,-0.113758647194466,4041
2015-04-30,"90222","CA","Los Angeles","Los Angeles","Compton",6262,1826,-0.00436205016357688,0.00495321959273528,0.051237766263673,5019
2015-04-30,"33132","FL","Miami-Fort Lauderdale","Miami-Dade","Miami",6263,2349,0.00728987993138937,0.0190889370932755,0.055256064690027,7341
2015-04-30,"30153","GA","Cedartown","Polk","Rockmart",6264,912,0.00440528634361234,0.0033003300330033,0.00996677740863787,4688
2015-04-30,"41076","KY","Cincinnati","Campbell","Cold Spring",6265,1165,0.0165794066317627,0.0639269406392694,0.10636277302944,6640
2015-04-30,"02066","MA","Boston","Plymouth","Town of Scituate",6266,2415,0,0.0117302052785924,0.0962324103495234,7110
2015-04-30,"78374","TX","Corpus Christi","San Patricio","Portland",6267,1533,0.0132187706543291,0.074281709880869,0.144884241971621,4970
2015-04-30,"75951","TX",,"Jasper","Jasper",6268,1107,-0.0116071428571429,-0.0220848056537102,0.0463137996219282,4495
2015-04-30,"78222","TX","San Antonio","Bexar","San Antonio",6269,1110,0.00452488687782805,0.0155535224153705,0.083984375,4553
2015-04-30,"56073","MN","New Ulm","Brown","New Ulm",6270,1170,0.00775193798449612,-0.00510204081632653,0.0437109723461195,5447
2015-04-30,"20895","MD","Washington","Montgomery","South Kensington",6271,2409,-0.0114895363151416,-0.017536704730832,-0.038707102952913,6922
2015-04-30,"60160","IL","Chicago","Cook","Melrose Park",6272,1576,0.0141570141570142,0.0109044259140475,0.0260416666666667,3477
2015-04-30,"20037","DC","Washington","District of Columbia","Washington",6273,2792,0.00215362526920316,0.0130624092888244,0.0227106227106227,3202
2015-04-30,"76205","TX","Dallas-Fort Worth","Denton","Denton",6274,1497,-0.000667556742323097,0.0108035111411209,0.0331262939958592,3461
2015-04-30,"40962","KY",,"Clay","Manchester",6275,888,0.00225733634311512,0.00680272108843537,0.0277777777777778,1929
2015-04-30,"48206","MI","Detroit","Wayne","Detroit",6276,747,-0.00532623169107856,0.0121951219512195,0.0121951219512195,9249
2015-04-30,"65020","MO",,"Camden","Camdenton",6277,1043,-0.00761179828734539,-0.00477099236641221,0.0235525024533857,4824
2015-04-30,"86323","AZ","Prescott","Yavapai","Chino Valley",6278,1307,0.0139643134212568,0.0218921032056294,0.0514883346741754,3544
2015-04-30,"34474","FL","Ocala","Marion","Ocala",6279,1132,0.0134288272157565,0.00711743772241993,0.0375802016498625,2341
2015-04-30,"11417","NY","New York","Queens","New York",6280,1980,0.00763358778625954,0.03125,0.0778443113772455,2500
2015-04-30,"45895","OH","Wapakoneta","Auglaize","Wapakoneta",6281,1045,0.0077145612343298,0.0125968992248062,0.0652395514780836,5638
2015-04-30,"60805","IL","Chicago","Cook","Evergreen Park",6282,1463,0.00342935528120713,0.00411805078929307,0.00411805078929307,7554
2015-04-30,"90303","CA","Los Angeles","Los Angeles","Inglewood",6283,2356,0.00426257459505541,0.0190311418685121,0.0917516218721038,2742
2015-04-30,"48082","MI","Detroit","Macomb","Saint Clair Shores",6284,1197,0.00419463087248322,0.04359197907585,0.0426829268292683,7113
2015-04-30,"17025","PA","Harrisburg","Cumberland","East Pennsboro",6285,1223,0.00163800163800164,0.00245901639344262,-0.0192461908580593,5852
2015-04-30,"18109","PA","Allentown","Lehigh","Allentown",6286,1188,0.0119250425894378,0.0188679245283019,0.035745422842197,4490
2015-04-30,"37938","TN","Knoxville","Union","Maynardville",6287,1238,0.0139230139230139,0.0342522974101921,0.0438448566610455,6277
2015-04-30,"32226","FL","Jacksonville","Duval","Jacksonville",6288,1399,-0.00356125356125356,0.00143163922691482,0.00792507204610951,5240
2015-04-30,"80528","CO","Fort Collins","Larimer","Fort Collins",6289,2095,0.0259549461312439,0.0645325203252032,0.220151426907397,6010
2015-04-30,"34222","FL","Sarasota","Manatee","Ellenton",6290,1603,-0.00310945273631841,-0.00865800865800866,0.0315315315315315,2023
2015-04-30,"10805","NY","New York","Westchester","New Rochelle",6291,3295,0.025840597758406,0.0950481887670322,0.126110731373889,1171
2015-04-30,"26041","WV","Wheeling","Marshall","Moundsville",6292,945,-0.00316455696202532,-0.00943396226415094,-0.0135699373695198,4317
2015-04-30,"23325","VA","Virginia Beach","Chesapeake City","Chesapeake",6293,1330,-0.00374531835205993,-0.013353115727003,0.00226073850791258,4966
2015-04-30,"14214","NY","Buffalo","Erie","Buffalo",6294,1240,0.0333333333333333,0.114106019766397,0.314952279957582,3062
2015-04-30,"95212","CA","Stockton","San Joaquin","Stockton",6295,1527,0.00131147540983607,-0.00196078431372549,0.0380693405846363,6384
2015-04-30,"21901","MD","Philadelphia","Cecil","North East",6296,1413,0.00355113636363636,0.0298833819241982,-0.00842105263157895,5626
2015-04-30,"74106","OK","Tulsa","Tulsa","Tulsa",6297,736,-0.0040595399188092,0.0279329608938547,0.0484330484330484,7144
2015-04-30,"37909","TN","Knoxville","Knox","Knoxville",6298,1214,0.00830564784053156,0.0253378378378378,0.0296861747243427,4256
2015-04-30,"02790","MA","Providence","Bristol","Westport",6299,1698,0.00771513353115727,0.00652045050385299,-0.0190641247833622,5893
2015-04-30,"74127","OK","Tulsa","Tulsa","Tulsa",6300,788,0,0.0207253886010363,0.0115532734274711,6556
2015-04-30,"55127","MN","Minneapolis-St Paul","Ramsey","Vadnais Heights",6301,1695,0.0149700598802395,0.0247883917775091,0.0083283759666865,6114
2015-04-30,"75751","TX","Athens","Henderson","Athens",6302,1151,-0.00259965337954939,-0.0120171673819742,0.0043630017452007,3127
2015-04-30,"10509","NY","New York","Putnam","Southeast",6303,2137,0.0269101393560788,0.0563519525457242,-0.0138440239963083,5598
2015-04-30,"94563","CA","San Francisco","Contra Costa","Orinda",6304,4624,0.0144800351031154,0.0196251378169791,0.19083183105846,6587
2015-04-30,"47501","IN","Washington","Daviess","Washington",6305,793,0.0127713920817369,0.0089058524173028,0,5676
2015-04-30,"70563","LA","New Iberia","Iberia","New Iberia",6306,1416,0.00639658848614072,0.0136005726556908,0.0942812982998454,4415
2015-04-30,"33566","FL","Tampa","Hillsborough","Plant City",6307,1372,0.000729394602479942,0.00882352941176471,0.0339110776186888,4858
2015-04-30,"53185","WI","Racine","Racine","Waterford North",6308,1649,0.024223602484472,0.170333569907736,0.123297002724796,6253
2015-04-30,"37354","TN",,"Monroe","Madisonville",6309,1030,0.00684261974584555,0.0147783251231527,0.0435663627152989,5095
2015-04-30,"76301","TX","Wichita Falls","Wichita","Wichita Falls",6310,663,0,-0.00896860986547085,0.0327102803738318,5233
2015-04-30,"47960","IN",,"White","Monticello",6311,1098,-0.00362976406533575,-0.00543478260869565,-0.0300353356890459,6282
2015-04-30,"79110","TX","Amarillo","Potter","Amarillo",6312,1081,0.000925925925925926,0.0536062378167641,0.0842527582748245,3591
2015-04-30,"08028","NJ","Philadelphia","Gloucester","Glassboro",6313,1794,-0.000557103064066852,0.028080229226361,0.142675159235669,5170
2015-04-30,"72801","AR","Russellville","Pope","Russellville",6314,876,0.0138888888888889,0.0354609929078014,0.0233644859813084,4087
2015-04-30,"15025","PA","Pittsburgh","Allegheny","Clairton",6315,865,-0.0136830102622577,0.00815850815850816,0.00815850815850816,6521
2015-04-30,"48030","MI","Detroit","Oakland","Hazel Park",6316,861,0,0.0105633802816901,0.025,6586
2015-04-30,"92596","CA","Riverside","Riverside","Winchester",6317,1915,0.00630583289542827,0.0137638962413976,0.0458765701802294,5939
2015-04-30,"19440","PA","Philadelphia","Montgomery","Hatfield Township",6318,1801,0.00558347292015634,0.0083986562150056,0.0083986562150056,4902
2015-04-30,"53089","WI","Milwaukee","Waukesha","Sussex",6319,1868,0.0224411603721949,0.0631758679567444,-0.0953995157384988,5209
2015-04-30,"17070","PA","Harrisburg","Cumberland","New Cumberland",6320,1272,-0.000785545954438335,0.004739336492891,0.022508038585209,5777
2015-04-30,"39429","MS",,"Marion","Columbia",6321,1113,0.0277008310249307,0.0315106580166821,0.0440900562851782,2757
2015-04-30,"74447","OK","Tulsa","Okmulgee","Okmulgee",6322,774,-0.00129032258064516,-0.00129032258064516,-0.0177664974619289,5447
2015-04-30,"08550","NJ","Trenton","Mercer","West Windsor",6323,3482,-0.00457404230989137,0.0487951807228916,-0.00882436663820097,5909
2015-04-30,"24210","VA","Kingsport","Washington","Abingdon",6324,1168,0.0103806228373702,0.0218722659667542,0.0522522522522523,5037
2015-04-30,"28732","NC","Asheville","Henderson","Fletcher",6325,1349,0.0127627627627628,0.0457364341085271,0.0792,4965
2015-04-30,"71115","LA","Shreveport","Caddo","Shreveport",6326,1566,0.0103225806451613,0.0370860927152318,0.0215264187866928,4837
2015-04-30,"01550","MA","Worcester","Worcester","Town of Southbridge",6327,1301,0.0108780108780109,0.0325396825396825,0.0534412955465587,2808
2015-04-30,"44505","OH","Youngstown","Mahoning","Youngstown",6328,636,0.0111287758346582,0.0392156862745098,0.145945945945946,6395
2015-04-30,"14468","NY","Rochester","Monroe","Parma",6329,1400,0.00574712643678161,0.0316875460574797,0.0316875460574797,5999
2015-04-30,"01610","MA","Worcester","Worcester","Worcester",6330,1208,0.0151260504201681,0.0142737195633921,0.0245971162001696,1049
2015-04-30,"24572","VA","Lynchburg","Amherst","Madison Heights",6331,1072,0.00374531835205993,0.00468603561387067,-0.0156106519742883,4297
2015-04-30,"33635","FL","Tampa","Hillsborough","Town 'n' Country",6332,1498,0.00133689839572192,0.0020066889632107,-0.0059721300597213,3626
2015-04-30,"98136","WA","Seattle","King","Seattle",6333,2287,0.0128432240921169,0.0390731485688324,0.146940822467402,5804
2015-04-30,"17019","PA","York","York","Carroll Township",6334,1346,0.00975243810952738,0.0120300751879699,-0.0527797325826882,5047
2015-04-30,"68505","NE","Lincoln","Lancaster","Lincoln",6335,1122,0.0265324794144556,0.0584905660377358,0.0851063829787234,5017
2015-04-30,"60661","IL","Chicago","Cook","Chicago",6336,1820,0.00552486187845304,-0.0355060943296237,-0.111761835041484,4810
2015-04-30,"12054","NY","Albany","Albany","Delmar",6337,1717,0.00409356725146199,0.00822078684674104,0.101347017318794,5147
2015-04-30,"06820","CT","Stamford","Fairfield","Darien",6338,6204,-0.00576923076923077,0.00796100731112916,0.0352077423660938,6289
2015-04-30,"99701","AK","Fairbanks","Fairbanks North Star","Fairbanks",6339,1772,0.00796359499431172,0.0441956393635828,0.0897908979089791,2482
2015-04-30,"49010","MI","Allegan","Allegan","Allegan",6340,999,0.0214723926380368,0.040625,0.0965971459934138,5779
2015-04-30,"55331","MN","Minneapolis-St Paul","Hennepin","Shorewood",6341,2499,-0.00398565165404544,0.00684931506849315,0.00766129032258064,6477
2015-04-30,"60164","IL","Chicago","Cook","Northlake",6342,1473,0.00408997955010225,-0.00741239892183288,-0.002708192281652,6153
2015-04-30,"32934","FL","Melbourne","Brevard","Melbourne",6343,1583,0.00253324889170361,-0.00126182965299685,0.0339647289353364,5361
2015-04-30,"80921","CO","Colorado Springs","El Paso","Colorado Springs",6344,2034,0.0119402985074627,0.0335365853658537,0.112083105522143,5641
2015-04-30,"43056","OH","Columbus","Licking","Heath",6345,1045,0.0185185185185185,0.0609137055837563,-0.0421631530705775,4880
2015-04-30,"44706","OH","Canton","Stark","Canton",6346,874,0,0.0318772136953955,0.0467065868263473,6034
2015-04-30,"48034","MI","Detroit","Oakland","Southfield",6347,1420,0.000704721634954193,0.0056657223796034,0.0612855007473842,2362
2015-04-30,"37813","TN","Morristown","Hamblen","Morristown",6348,854,0.00707547169811321,0.0190930787589499,0.0301568154402895,7053
2015-04-30,"44089","OH","Sandusky","Erie","Vermilion",6349,1160,0,-0.00599828620394173,0.0329474621549421,6157
2015-04-30,"95135","CA","San Jose","Santa Clara","San Jose",6350,3482,0.00956799072194839,0.0387828162291169,0.174367622259696,6925
2015-04-30,"34951","FL","Port St. Lucie","Saint Lucie","Lakewood Park",6351,1174,0.00859106529209622,0.0190972222222222,0.0557553956834532,4593
2015-04-30,"75215","TX","Dallas-Fort Worth","Dallas","Dallas",6352,869,0.00578703703703704,0.0128205128205128,0.00346420323325635,4370
2015-04-30,"22911","VA","Charlottesville","Greene","Barboursville",6353,1744,0,0.0151338766006985,0.0866043613707165,4579
2015-04-30,"96746","HI","Kapaa","Kauai","Kapaa",6354,1892,0.0101441537640149,-0.0120104438642298,0.040131940626718,5799
2015-04-30,"02370","MA","Boston","Plymouth","Rockland",6355,1766,0.00455062571103527,-0.00169587337478802,0.0474495848161329,4636
2015-04-30,"36854","AL","Valley","Chambers","Valley",6356,839,0.00358851674641148,0.0206812652068127,0.0924479166666667,3140
2015-04-30,"80223","CO","Denver","Denver","Denver",6357,1597,0.00377121307353866,0.0410691003911343,0.157246376811594,5200
2015-04-30,"39194","MS","Yazoo City","Yazoo","Yazoo City",6358,903,0.00333333333333333,-0.0174102285092492,0.0699052132701422,2791
2015-04-30,"55362","MN","Minneapolis-St Paul","Wright","Monticello",6359,1309,-0.00456273764258555,-0.0105820105820106,-0.038913362701909,5201
2015-04-30,"76105","TX","Dallas-Fort Worth","Tarrant","Fort Worth",6360,889,-0.00112359550561798,-0.00447928331466965,0.0749697702539299,6008
2015-04-30,"75022","TX","Dallas-Fort Worth","Denton","Flower Mound",6361,2716,0.00258397932816538,0.00110578695171397,0.0474354030080987,6607
2015-04-30,"18013","PA","Allentown","Northampton","Washington Township",6362,1184,-0.0100334448160535,-0.0565737051792829,-0.0528,4915
